#,都道府県ID,都道府県,所在地,マンション名,管理組合名,管理組合設立予定年月,組合ホームページ,敷地面積,敷地権利形態,建築面積 ／ 延べ面積,専有部分の構成,専有部分の合計床面積,建物構造／階数,新築年月日,集会室,管理事務室,昇降機,敷地内駐車場,自転車／バイク置場等,ブロードバンド対応,TV共同視聴設備,防犯カメラ,オートロック,宅配ロッカー,地震対策,断熱対策,バリアフリー,住宅性能評価書（設計時）,住宅性能評価書（建設時）,既存住宅性能評価書,売主,設計者,工事管理者,施工業者
407,27,大阪府,大阪府大阪市北区与力町2-16,ローレルコート与力町エルグレース,ローレルコート与力町エルグレース管理組合 ろーれるこーとよりきまちえるぐれーすかんりくみあい,－,－,3360.33 ㎡,所有権,2126.94 ㎡ ／ 26760.11 ㎡,住宅：１９７ 戸 ／ 非住宅：１ 区画,住宅： 16047.91 ㎡ ／ 非住宅： 97.01 ㎡ （壁芯面積）,鉄筋コンクリート／ 地上２６階 、地下１階,2005年5月12日,あり,あり,４基,平置式：２台、機械式：１２０台,自転車：３９４台／バイク：４０台,VDSL方式、構内LAN方式、CATV方式,CATV、CS、BS、地上波デジタル,あり,あり,あり,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： －,－,－,－,近鉄不動産株式会社、関電不動産株式会社,株式会社IAO竹田設計,株式会社IAO竹田設計,戸田建設株式会社
408,27,大阪府,大阪府寝屋川市国松町14-1,香里グランドコーポ,香里グランドコーポ管理組合 こうりぐらんどこーぽかんりくみあい,管理組合の自己紹介を見る,－,8699.77 ㎡,所有権,3499.39 ㎡ ／ 20192.46 ㎡,住宅：２５７ 戸 ／ 非住宅：５ 区画,住宅： 18254.69 ㎡ ／ 非住宅： 431.75 ㎡ （壁芯面積）,鉄骨鉄筋コンクリート／ 地上７階 、地下１階,1975年1月18日,あり,あり,４基,平置式：１０８台,自転車：１５８台／バイク：８５台,CATV方式,CATV、CS、BS、地上波デジタル,なし,なし,なし,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： －,－,－,－,－,名鉄不動産建築事務所 石黒 明,名鉄不動産建築事務所 石黒 明,株式会社 大林組
409,27,大阪府,大阪府大阪市城東区鴫野西五丁目1番1,鴫野コーポ,鴫野コーポ管理組合 しぎのこーぽかんりくみあい,－,－,21293.77 ㎡,所有権,5503.62 ㎡ ／ 49979.76 ㎡,住宅：６１２ 戸 ／ 非住宅：－,住宅： 49979.76 ㎡ ／ 非住宅：－ （壁芯面積）,鉄骨鉄筋コンクリート／ 地上１４階,1979年2月28日,あり,あり,７基,平置式：２３０台,自転車：９００台／バイク：７８台,VDSL方式、CATV方式,CATV、CS、BS、地上波デジタル,あり,なし,なし,－,－,階段の手摺： あり 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,大阪市住宅供給公社,小河建築設計事務所,－,－
410,27,大阪府,大阪府大阪市淀川区木川西4-2-16,朝日プラザ梅田北デラ・リブジェ,朝日プラザ梅田北デラ・リブジェ管理組合 あさひぷらざうめだきたでら・りぶじぇかんりくみあい,管理組合の自己紹介を見る,－,548.03 ㎡,所有権,230.56 ㎡ ／ 1660.41 ㎡,住宅：７６ 戸 ／ 非住宅：２ 区画,住宅： 1222.7 ㎡ ／ 非住宅： 81.62 ㎡ （登記簿面積）,鉄骨鉄筋コンクリート／ 地上１１階,1991年1月22日,あり,あり,１基,平置式：８台,自転車：３０台,VDSL方式、構内LAN方式,CATV、BS、地上波デジタル,あり,あり,なし,－,－,－,－,－,－,株式会社朝日住建,D＆D建築設計事務所,D＆D建築設計事務所,高野建築株式会社
411,27,大阪府,大阪府河内長野市美加の台1-40-1,美加の台南海アーバンコンフォート弐番館,美加の台南海アーバンコンフォート弐番館管理組合 みかのだいなんかいあーばんこんふぉーとにばんかんかんりくみあい,－,－,13779.62 ㎡,所有権,4121.86 ㎡ ／ 27321.08 ㎡,住宅：２８０ 戸 ／ 非住宅：－,住宅： 19062.81 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上１１階 、地下１階,1987年11月1日,あり,あり,３基,平置式：２２５台,自転車：９３台／バイク：９０台,FTTH方式、VDSL方式,CATV、BS、地上波デジタル,あり,あり,なし,制震構造,外壁（外断熱）,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： －,－,－,－,アーバンライフ株式会社、南海不動産株式会社,アーバンスペース設計事務所,アーバンスペース設計事務所,フジタ工業株式会社 南海建設株式会社
412,27,大阪府,大阪府枚方市牧野北町5-5,労住まきのハイツ,管理組合法人労住まきのハイツ かんりくみあいほうじんろうじゅうまきのはいつ,管理組合の自己紹介を見る,http://www.roujyumakino.com/,14728 ㎡,所有権,4564 ㎡ ／ 32184 ㎡,４棟 住宅：３８０ 戸 ／ 非住宅：０ 区画,,,,あり,あり,,平置式：２２０台,自転車：３７２台／バイク：６２台,VDSL方式,地上波デジタル,あり,なし,なし,制震構造,開口部（複層ガラス）,階段の手摺： あり 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,棟別建築概要を見る,,,
413,28,兵庫県,兵庫県西宮市北口町1-2,ACTA西宮東館,ACTA西宮東館管理組合住宅部会 あくたにしのみやひがしかんかんりくみあいじゅうたくぶかい,－,－,8741 ㎡,所有権,6083.7 ㎡ ／ 63034.78 ㎡,住宅：１６７ 戸 ／ 非住宅：－,住宅： 11525.08 ㎡ ／ 非住宅：－ （壁芯面積）,鉄骨鉄筋コンクリート／ 地上１９階 、地下２階,2001年4月2日,あり,あり,３基,機械式：８０台,自転車：２５０台／バイク：３５台,VDSL方式,CATV、BS、地上波デジタル,－,－,あり,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： あり,－,－,－,独立行政法人都市再生機構（UR）,竹中・新井・大末建設工事共同企業体,独立行政法人都市再生機構（UR）,竹中・新井・大末建設工事共同企業体
414,28,兵庫県,兵庫県西宮市北口町1-2,ACTA西宮東館（全体）,ACTA西宮東館管理組合 あくたにしのみやひがしかんかんりくみあい,－,－,8741.18 ㎡,所有権,6097.5 ㎡ ／ 63048.9 ㎡,住宅：１６７ 戸 ／ 非住宅：７１ 区画,住宅： 11525.08 ㎡ ／ 非住宅： 34220.84 ㎡ （登記簿面積）,鉄骨鉄筋コンクリート／ 地上１９階 、地下２階,2001年4月3日,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
415,28,兵庫県,兵庫県宝塚市中筋8丁目6番12号,ウィル宝塚リヴェール,ウィル宝塚リヴェール管理組合 うぃるたからづかりヴぇーるかんりくみあい,－,－,1954.16 ㎡,所有権,1171.82 ㎡ ／ 5008.69 ㎡,住宅：４４ 戸 ／ 非住宅：０ 区画,住宅： 3701.81 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上５階,2003年11月17日,なし,あり,１基,平置式：１台、機械式：３４台,自転車：９５台／バイク：８台,"その他（用語解説の ""ブロードバンド対応"" を参照ください）",CATV,あり,あり,あり,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： －,－,－,－,株式会社ウィル不動産販売,有限会社畑田建築計画所,有限会社畑田建築計画所,株式会社イチケン
416,28,兵庫県,兵庫県西宮市津門川町12-7 サングレート西宮サウス,サングレート西宮サウス,サングレート西宮サウス管理組合 さんぐれーとにしのみやさうすかんりくみあい,管理組合の自己紹介を見る,－,562.86 ㎡,所有権,278.61 ㎡ ／ 1805.75 ㎡,住宅：２８ 戸 ／ 非住宅：－,住宅： 1592.58 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上８階,1997年11月30日,なし,あり,１基,機械式：１０台,自転車：６０台,VDSL方式、CATV方式,CATV、CS、BS、地上波デジタル,あり,あり,あり,－,開口部（二重サッシ）,"その他（用語解説の""バリアフリー""を参照下さい）",－,－,－,山田建設興業株式会社,株式会社AAK都市建築研究所,株式会社AAK都市建築研究所,株式会社本間組
417,28,兵庫県,兵庫県宝塚市野上６丁目3-10,サンヴェール逆瀬川,サンヴェール逆瀬川管理組合 さんヴぇーるさかせがわかんりくみあい,－,－,5934.76 ㎡,所有権,2298.97 ㎡ ／ 12380.68 ㎡,住宅：１３０ 戸 ／ 非住宅：０ 区画,住宅： 10285 ㎡ ／ 非住宅： 0 ㎡,鉄筋コンクリート／ 地上８階,1980年3月6日,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
418,28,兵庫県,兵庫県西宮市高松町3-3,ジオタワー西宮北口,ジオタワー西宮北口管理組合 じおたわーにしのみやきたぐちかんりくみあい,管理組合の自己紹介を見る,－,3793 ㎡,所有権,2384.41 ㎡ ／ 27698.19 ㎡,住宅：１９４ 戸 ／ 非住宅：３ 区画,住宅： 16615.26 ㎡ ／ 非住宅： 439.62 ㎡ （壁芯面積）,鉄骨鉄筋コンクリート／ 地上２６階 、地下１階,2008年1月11日,あり,あり,５基,平置式：９台、機械式：１２５台,自転車：４０５台／バイク：２７台,構内LAN方式,CS、BS、地上波デジタル,あり,あり,あり,免震構造,外壁（外断熱）、開口部（複層ガラス）,階段の手摺： － 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,阪急不動産株式会社、オリックス・リアルエステート株式会社,株式会社竹中工務店大阪一級建築士事務所,株式会社アーバン・エース,株式会社竹中工務店大阪本店
419,28,兵庫県,兵庫県西宮市甲子園口北町18-1,ステイツ甲子園口,ステイツ甲子園口管理組合 すていつこうしえんぐちかんりくみあい,－,－,1914.29 ㎡,所有権,993.21 ㎡ ／ 6056.1 ㎡,住宅：４６ 戸 ／ 非住宅：－,住宅： 3984.72 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上７階 、地下１階,1996年2月28日,あり,あり,１基,平置式：１１台、機械式：２９台,自転車：９３台／バイク：３台,CATV方式,CATV、CS、BS、地上波デジタル,－,－,あり,－,－,階段の手摺： あり 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,野村不動産株式会社,株式会社竹中工務店,宗田奎二（一級建築士）,株式会社竹中工務店
420,28,兵庫県,兵庫県西宮市六湛寺町138番地,セントラルガーデンタワー,セントラルガーデンタワー住宅一部管理組合法人 せんとらるがーでんたわーじゅうたくいちぶかんりくみあいほうじん,－,－,5714.95 ㎡,所有権,2694.86 ㎡ ／ 30719.87 ㎡,住宅：１９７ 戸 ／ 非住宅：１４ 区画,住宅： 17458.56 ㎡ ／ 非住宅： 1258.43 ㎡,鉄骨鉄筋コンクリート／ 地上３０階 、地下２階,1998年3月5日,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
421,28,兵庫県,兵庫県明石市林崎町三丁目502-62,ハイネスクラウズ明石松江海岸ブリーズ,ハイネスクラウズ明石松江海岸ブリーズ管理組合 はいねすくらうずあかしまつえかいがんぶりーずかんりくみあい,－,－,2340.78 ㎡,所有権,949.61 ㎡ ／ 5340.87 ㎡,住宅：５４ 戸 ／ 非住宅：－,住宅： 4407.19 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上９階,2006年2月25日,なし,あり,２基,平置式：１５台、機械式：３９台,自転車：１０９台／バイク：５台,FTTH方式、VDSL方式,CATV、CS、BS,あり,あり,あり,－,－,階段の手摺： あり 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,ハイネスコーポレーション株式会社,株式会社アモルファス建築設計事務所,株式会社アモルファス建築設計事務所,明石土建工業株式会社
422,28,兵庫県,兵庫県神戸市中央区栄町通7丁目1番1号,パークホームズ神戸 ザ レジデンス,パークホームズ神戸 ザ レジデンス管理組合 ぱーくほーむずこうべ ざ れじでんすかんりくみあい,－,－,3845.3 ㎡,所有権,2386.4 ㎡ ／ 31925.95 ㎡,住宅：３５７ 戸 ／ 非住宅：０ 区画,住宅： 25455.44 ㎡ ／ 非住宅：－ （登記簿面積）,鉄筋コンクリート／ 地上２０階,2017年3月23日,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
423,28,兵庫県,兵庫県神戸市垂水区小束山本町4-4-1,パルメーラ垂水ヒルズ,パルメーラ垂水ヒルズ管理組合 ぱるめーらたるみひるずかんりくみあい,－,－,10763.09 ㎡,所有権,4426.9 ㎡ ／ 25166.24 ㎡,住宅：２３２ 戸 ／ 非住宅：－,住宅： 18597.8 ㎡ ／ 非住宅：－ （壁芯面積）,鉄骨鉄筋コンクリート／ 地上１３階 、地下１階,2003年2月25日,あり,あり,４基,平置式：１９６台、機械式：３６台,自転車：２４８台／バイク：１１２台,VDSL方式,CATV、BS、地上波デジタル,あり,あり,あり,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： あり,－,－,－,株式会社播磨工業所,株式会社NAK建築事務所,株式会社NAK建築事務所,株式会社森本組、株式会社イチケン、株式会社地崎工業共同企業体
424,28,兵庫県,兵庫県神戸市東灘区住吉東町5-2-2,ビュータワー住吉館,ビュータワー住吉館管理組合 びゅーたわーすみよしかんかんりくみあい,－,－,4905.44 ㎡,所有権,2218.75 ㎡ ／ 26655.75 ㎡,住宅：１８１ 戸 ／ 非住宅：４ 区画,住宅： 14783.03 ㎡ ／ 非住宅： 671.48 ㎡ （登記簿面積）,鉄筋コンクリート／ 地上２７階 、地下１階,1999年11月25日,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
425,28,兵庫県,兵庫県明石市川崎町2-11,ファミールハイツ明石,ファミールハイツ明石管理組合 ふぁみーるはいつあかしかんりくみあい,管理組合の自己紹介を見る,http://www.famille.akashi.hyogo.jp/top.html,20015.05 ㎡,所有権,5645.65 ㎡ ／ 54094.96 ㎡,３棟 住宅：６００ 戸 ／ 非住宅：０ 区画,,,,あり,あり,,平置式：９台、機械式：３６６台,自転車：８８２台／バイク：８６台,VDSL方式、CATV方式,CATV、BS、地上波デジタル,あり,なし,あり,－,－,階段の手摺： あり 、廊下の手摺： あり 、車イス用スロープ： －,－,－,有効期限：2015年10月7日,棟別建築概要を見る,,,
426,28,兵庫県,兵庫県西宮市上甲東園１丁目5-21,ファミールヒルズコート上甲東園,ファミールヒルズコート上甲東園管理組合 ふぁみーるひるずこーとかみこうとうえんかんりくみあい,管理組合の自己紹介を見る,－,1828.27 ㎡,所有権,724.09 ㎡ ／ 2797.63 ㎡,住宅：２７ 戸 ／ 非住宅：－,住宅： 2115.87 ㎡ ／ 非住宅：－ （壁芯面積）,鉄筋コンクリート／ 地上５階 、地下１階,2001年3月12日,なし,あり,１基,機械式：２４台,自転車：４１台／バイク：４台,構内LAN方式,CATV、CS、BS、地上波デジタル,あり,あり,あり,－,－,階段の手摺： あり 、廊下の手摺： － 、車イス用スロープ： あり,－,－,－,丸紅株式会社,株式会社現代綜合設計事務所,株式会社現代綜合設計事務所,飛島建設株式会社
